year,province,vocational_major,skill_name,total_demand,avg_salary_offered,total_supply,certification_rate,SGI,status_gap,cluster_label
2025,Kep. Riau,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,5559,17974960,2171,0.62,0.6094621334772441,Kritis,2
2025,Kep. Riau,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,4253,10218952,2073,0.48,0.5125793557488831,Kritis,0
2025,Kep. Riau,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,3581,9064423,2361,0.55,0.3406869589500139,Waspada,0
2025,Kep. Riau,Multimedia/DKV,Desain Grafis & UI/UX,3782,12981883,1981,0.69,0.4762030671602327,Waspada,0
2025,Kep. Riau,Multimedia/DKV,Content Creation,3971,6550740,3181,0.76,0.1989423319063208,Waspada,0
2025,DKI Jakarta,Teknik Komputer & Jaringan (TKJ),Cloud Computing,5609,21788121,1441,0.55,0.7430914601533251,Kritis,2
2025,DKI Jakarta,Teknik Komputer & Jaringan (TKJ),Cyber Security,10026,16841234,1031,0.75,0.8971673648513864,Kritis,2
2025,DKI Jakarta,Rekayasa Perangkat Lunak (RPL),Web Development,3684,17901799,1719,0.67,0.5333876221498371,Kritis,2
2025,DKI Jakarta,Rekayasa Perangkat Lunak (RPL),Data Analytics,7309,22320955,856,0.52,0.8828841154740731,Kritis,2
2025,DKI Jakarta,Teknik Otomasi Industri (TOI),Otomasi Industri,4211,9677708,1826,0.8,0.5663737829494182,Kritis,0
2025,DKI Jakarta,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3877,13811501,2085,0.41,0.4622130513283466,Waspada,0
2025,DKI Jakarta,Teknik Logistik,Supply Chain Digital,4321,8695958,2170,0.56,0.4978014348530433,Waspada,0
2025,DKI Jakarta,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,4318,11876042,1707,0.79,0.6046780917091246,Kritis,0
2025,DKI Jakarta,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,1804,13639765,3819,0.76,-1.1169623059866962,Surplus,1
2025,DKI Jakarta,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2307,6065898,2194,0.62,0.0489813610749891,Waspada,0
2025,DKI Jakarta,Multimedia/DKV,Desain Grafis & UI/UX,3184,6920539,3358,0.55,-0.0546482412060301,Surplus,0
2025,DKI Jakarta,Multimedia/DKV,Content Creation,2441,12119764,3102,0.68,-0.2707906595657517,Surplus,1
2025,Jawa Barat,Teknik Komputer & Jaringan (TKJ),Cloud Computing,2060,13506483,1832,0.53,0.1106796116504854,Waspada,0
2025,Jawa Barat,Teknik Komputer & Jaringan (TKJ),Cyber Security,1837,6028337,2089,0.37,-0.1371801850843767,Surplus,0
2025,Jawa Barat,Rekayasa Perangkat Lunak (RPL),Web Development,3330,13159922,1630,0.39,0.5105105105105106,Kritis,0
2025,Jawa Barat,Rekayasa Perangkat Lunak (RPL),Data Analytics,3261,8490583,1988,0.57,0.3903710518245937,Waspada,0
2025,Jawa Barat,Teknik Otomasi Industri (TOI),Otomasi Industri,5903,13439806,2840,0.84,0.518888700660681,Kritis,0
2025,Jawa Barat,Teknik Otomasi Industri (TOI),Internet of Things (IoT),7614,21230563,2343,0.43,0.6922773837667455,Kritis,2
2025,Jawa Barat,Teknik Logistik,Supply Chain Digital,4463,16154203,2356,0.68,0.4721039659421913,Waspada,0
2025,Jawa Barat,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,7429,22574689,1555,0.6,0.7906851527796473,Kritis,2
2025,Jawa Barat,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2793,13984536,2290,0.49,0.1800930898675259,Waspada,0
2025,Jawa Barat,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2894,7771783,2380,0.73,0.1776088458880442,Waspada,0
2025,Jawa Barat,Multimedia/DKV,Desain Grafis & UI/UX,1935,11324559,1921,0.56,0.007235142118863,Waspada,0
2025,Jawa Barat,Multimedia/DKV,Content Creation,4186,7198083,1828,0.66,0.5633062589584329,Kritis,0
2025,Jawa Tengah,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3355,8709439,1971,0.6,0.4125186289120715,Waspada,0
2025,Jawa Tengah,Teknik Komputer & Jaringan (TKJ),Cyber Security,2570,10427745,712,0.45,0.7229571984435798,Kritis,0
2025,Jawa Tengah,Rekayasa Perangkat Lunak (RPL),Web Development,3258,12088538,873,0.56,0.7320441988950276,Kritis,0
2025,Jawa Tengah,Rekayasa Perangkat Lunak (RPL),Data Analytics,2631,6449729,1481,0.76,0.4370961611554542,Waspada,0
2025,Jawa Tengah,Teknik Otomasi Industri (TOI),Otomasi Industri,4165,7899555,2036,0.4,0.5111644657863146,Kritis,0
2025,Jawa Tengah,Teknik Otomasi Industri (TOI),Internet of Things (IoT),4316,5316409,2538,0.36,0.4119555143651529,Waspada,0
2025,Jawa Tengah,Teknik Logistik,Supply Chain Digital,4285,9276321,1409,0.48,0.6711785297549592,Kritis,0
2025,Jawa Tengah,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3692,13933790,2963,0.79,0.197453954496208,Waspada,0
2025,Jawa Tengah,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2745,11539013,3841,0.45,-0.3992714025500911,Surplus,1
2025,Jawa Tengah,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2881,9619075,1682,0.46,0.4161749392572023,Waspada,0
2025,Jawa Tengah,Multimedia/DKV,Desain Grafis & UI/UX,3228,9542297,2619,0.75,0.1886617100371747,Waspada,0
2025,Jawa Tengah,Multimedia/DKV,Content Creation,3754,12874037,4278,0.78,-0.1395844432605221,Surplus,1
2025,DI Yogyakarta,Teknik Komputer & Jaringan (TKJ),Cloud Computing,9591,29328252,1495,0.38,0.8441247002398081,Kritis,2
2025,DI Yogyakarta,Teknik Komputer & Jaringan (TKJ),Cyber Security,9776,11770068,2101,0.84,0.7850859247135843,Kritis,0
2025,DI Yogyakarta,Rekayasa Perangkat Lunak (RPL),Web Development,4127,24184147,1540,0.83,0.6268475890477344,Kritis,2
2025,DI Yogyakarta,Rekayasa Perangkat Lunak (RPL),Data Analytics,6368,16716602,1557,0.51,0.7554962311557789,Kritis,2
2025,DI Yogyakarta,Teknik Otomasi Industri (TOI),Otomasi Industri,2139,8014850,1608,0.79,0.2482468443197756,Waspada,0
2025,DI Yogyakarta,Teknik Otomasi Industri (TOI),Internet of Things (IoT),1903,13674883,1275,0.65,0.3300052548607461,Waspada,0
2025,DI Yogyakarta,Teknik Logistik,Supply Chain Digital,1687,12156061,1787,0.35,-0.0592768227622999,Surplus,0
2025,DI Yogyakarta,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,2223,7304594,1828,0.56,0.1776878092667566,Waspada,0
2025,DI Yogyakarta,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,4223,8367675,4375,0.42,-0.0359933696424342,Surplus,0
2025,DI Yogyakarta,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,3845,7214802,2288,0.46,0.4049414824447334,Waspada,0
2025,DI Yogyakarta,Multimedia/DKV,Desain Grafis & UI/UX,1990,5243031,2337,0.82,-0.1743718592964824,Surplus,1
2025,DI Yogyakarta,Multimedia/DKV,Content Creation,2891,11244345,4471,0.66,-0.546523694223452,Surplus,1
2025,Jawa Timur,Teknik Komputer & Jaringan (TKJ),Cloud Computing,2724,8716643,1673,0.68,0.3858296622613803,Waspada,0
2025,Jawa Timur,Teknik Komputer & Jaringan (TKJ),Cyber Security,4049,10310493,914,0.38,0.7742652506791801,Kritis,0
2025,Jawa Timur,Rekayasa Perangkat Lunak (RPL),Web Development,1713,9655920,1925,0.46,-0.1237594862813777,Surplus,0
2025,Jawa Timur,Rekayasa Perangkat Lunak (RPL),Data Analytics,2983,11167712,831,0.77,0.7214213878645659,Kritis,0
2025,Jawa Timur,Teknik Otomasi Industri (TOI),Otomasi Industri,6168,13040693,1470,0.41,0.7616731517509727,Kritis,0
2025,Jawa Timur,Teknik Otomasi Industri (TOI),Internet of Things (IoT),7424,10460856,1441,0.52,0.8058997844827587,Kritis,0
2025,Jawa Timur,Teknik Logistik,Supply Chain Digital,4361,21698061,2696,0.65,0.3817931667048842,Waspada,2
2025,Jawa Timur,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,6577,27579510,1091,0.52,0.8341188991941615,Kritis,2
2025,Jawa Timur,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,1686,8384197,2570,0.36,-0.5243179122182681,Surplus,1
2025,Jawa Timur,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,3078,5111955,1642,0.39,0.4665367121507472,Waspada,0
2025,Jawa Timur,Multimedia/DKV,Desain Grafis & UI/UX,3689,9733594,4472,0.77,-0.2122526429926809,Surplus,1
2025,Jawa Timur,Multimedia/DKV,Content Creation,1981,9635451,3340,0.67,-0.6860171630489652,Surplus,1
2025,Banten,Teknik Komputer & Jaringan (TKJ),Cloud Computing,1579,12123494,926,0.69,0.4135528815706143,Waspada,0
2025,Banten,Teknik Komputer & Jaringan (TKJ),Cyber Security,4196,9498713,1894,0.44,0.5486177311725453,Kritis,0
2025,Banten,Rekayasa Perangkat Lunak (RPL),Web Development,2524,8590328,1349,0.67,0.4655309033280507,Waspada,0
2025,Banten,Rekayasa Perangkat Lunak (RPL),Data Analytics,2106,10089730,1100,0.83,0.4776828110161443,Waspada,0
2025,Banten,Teknik Otomasi Industri (TOI),Otomasi Industri,2693,9237610,2492,0.75,0.0746379502413665,Waspada,0
2025,Banten,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3825,7126133,1740,0.64,0.5450980392156862,Kritis,0
2025,Banten,Teknik Logistik,Supply Chain Digital,4002,12748140,1213,0.36,0.6969015492253873,Kritis,0
2025,Banten,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3284,9805858,2069,0.38,0.3699756394640682,Waspada,0
2025,Banten,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2630,11828722,2988,0.77,-0.1361216730038023,Surplus,1
2025,Banten,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2207,13775708,2971,0.52,-0.3461712732215677,Surplus,1
2025,Banten,Multimedia/DKV,Desain Grafis & UI/UX,3913,6677971,3484,0.78,0.1096345514950166,Waspada,0
2025,Banten,Multimedia/DKV,Content Creation,4087,11614612,3520,0.42,0.1387325666748226,Waspada,0
2025,Bali,Teknik Komputer & Jaringan (TKJ),Cloud Computing,2359,7666757,726,0.85,0.692242475625265,Kritis,0
2025,Bali,Teknik Komputer & Jaringan (TKJ),Cyber Security,3503,10713318,1435,0.61,0.59035112760491,Kritis,0
2025,Bali,Rekayasa Perangkat Lunak (RPL),Web Development,2739,8451387,1296,0.85,0.5268346111719606,Kritis,0
2025,Bali,Rekayasa Perangkat Lunak (RPL),Data Analytics,1719,6511672,1010,0.75,0.4124490983129726,Waspada,0
2025,Bali,Teknik Otomasi Industri (TOI),Otomasi Industri,3495,7828631,3188,0.77,0.0878397711015736,Waspada,0
2025,Bali,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2708,12032212,1238,0.82,0.5428360413589365,Kritis,0
2025,Bali,Teknik Logistik,Supply Chain Digital,3262,11784297,1289,0.48,0.6048436541998774,Kritis,0
2025,Bali,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3180,8601250,3132,0.49,0.0150943396226415,Waspada,0
2025,Bali,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,3935,4819675,2750,0.81,0.301143583227446,Waspada,0
2025,Bali,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,5828,16917756,1792,0.67,0.6925188743994509,Kritis,2
2025,Bali,Multimedia/DKV,Desain Grafis & UI/UX,3985,7038057,4025,0.57,-0.0100376411543287,Surplus,0
2025,Bali,Multimedia/DKV,Content Creation,1740,5366088,4440,0.71,-1.5517241379310345,Surplus,1
2025,Nusa Tenggara Barat,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3764,11358947,1341,0.8,0.6437300743889479,Kritis,0
2025,Nusa Tenggara Barat,Teknik Komputer & Jaringan (TKJ),Cyber Security,3619,5458003,1840,0.63,0.4915722575297043,Waspada,0
2025,Nusa Tenggara Barat,Rekayasa Perangkat Lunak (RPL),Web Development,4336,9828035,1919,0.41,0.5574261992619927,Kritis,0
2025,Nusa Tenggara Barat,Rekayasa Perangkat Lunak (RPL),Data Analytics,2342,8834464,1790,0.4,0.2356959863364645,Waspada,0
2025,Nusa Tenggara Barat,Teknik Otomasi Industri (TOI),Otomasi Industri,3980,6892101,1814,0.58,0.5442211055276381,Kritis,0
2025,Nusa Tenggara Barat,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3251,13303967,1679,0.67,0.4835435250692095,Waspada,0
2025,Nusa Tenggara Barat,Teknik Logistik,Supply Chain Digital,2940,11562126,1196,0.8,0.5931972789115646,Kritis,0
2025,Nusa Tenggara Barat,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,2657,11142057,2002,0.71,0.2465186300338727,Waspada,0
2025,Nusa Tenggara Barat,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2597,6312760,4720,0.5,-0.8174817096649981,Surplus,1
2025,Nusa Tenggara Barat,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,1691,8357689,1125,0.35,0.3347131874630396,Waspada,0
2025,Nusa Tenggara Barat,Multimedia/DKV,Desain Grafis & UI/UX,4052,6663236,3742,0.51,0.0765054294175715,Waspada,0
2025,Nusa Tenggara Barat,Multimedia/DKV,Content Creation,3661,5250930,2389,0.48,0.3474460529909861,Waspada,0
2025,Nusa Tenggara Timur,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3819,12202324,2087,0.4,0.4535218643623985,Waspada,0
2025,Nusa Tenggara Timur,Teknik Komputer & Jaringan (TKJ),Cyber Security,1962,12746232,1262,0.78,0.3567787971457696,Waspada,0
2025,Nusa Tenggara Timur,Rekayasa Perangkat Lunak (RPL),Web Development,2013,10203252,877,0.76,0.5643318430203677,Kritis,0
2025,Nusa Tenggara Timur,Rekayasa Perangkat Lunak (RPL),Data Analytics,2596,8951785,1872,0.61,0.2788906009244992,Waspada,0
2025,Nusa Tenggara Timur,Teknik Otomasi Industri (TOI),Otomasi Industri,2228,13977376,1431,0.76,0.3577199281867145,Waspada,0
2025,Nusa Tenggara Timur,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2222,5006487,2840,0.54,-0.2781278127812781,Surplus,1
2025,Nusa Tenggara Timur,Teknik Logistik,Supply Chain Digital,2197,8084321,3201,0.84,-0.4569868001820664,Surplus,1
2025,Nusa Tenggara Timur,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,4061,5478841,1868,0.47,0.5400147746860379,Kritis,0
2025,Nusa Tenggara Timur,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,4079,10220712,3677,0.59,0.0985535670507477,Waspada,0
2025,Nusa Tenggara Timur,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,1706,7245840,2094,0.4,-0.227432590855803,Surplus,1
2025,Nusa Tenggara Timur,Multimedia/DKV,Desain Grafis & UI/UX,3512,10251973,4228,0.76,-0.2038724373576309,Surplus,1
2025,Nusa Tenggara Timur,Multimedia/DKV,Content Creation,2544,6237188,2535,0.57,0.0035377358490566,Waspada,0
2025,Kalimantan Barat,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3393,5338645,2069,0.39,0.3902151488358384,Waspada,0
2025,Kalimantan Barat,Teknik Komputer & Jaringan (TKJ),Cyber Security,2827,9325121,1071,0.85,0.6211531659002476,Kritis,0
2025,Kalimantan Barat,Rekayasa Perangkat Lunak (RPL),Web Development,1608,11711855,1811,0.58,-0.1262437810945273,Surplus,1
2025,Kalimantan Barat,Rekayasa Perangkat Lunak (RPL),Data Analytics,2026,11350091,2048,0.51,-0.0108588351431391,Surplus,0
2025,Kalimantan Barat,Teknik Otomasi Industri (TOI),Otomasi Industri,1913,12590574,2304,0.51,-0.2043910088865656,Surplus,1
2025,Kalimantan Barat,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3121,12170683,1841,0.69,0.4101249599487344,Waspada,0
2025,Kalimantan Barat,Teknik Logistik,Supply Chain Digital,2194,11239522,2536,0.65,-0.1558796718322698,Surplus,1
2025,Kalimantan Barat,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3629,9185010,2305,0.42,0.3648387985670984,Waspada,0
2025,Kalimantan Barat,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,3786,9791536,1830,0.72,0.5166402535657686,Kritis,0
2025,Kalimantan Barat,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2677,8271750,1844,0.64,0.3111692192753081,Waspada,0
2025,Kalimantan Barat,Multimedia/DKV,Desain Grafis & UI/UX,2146,12870297,3607,0.64,-0.6808014911463187,Surplus,1
2025,Kalimantan Barat,Multimedia/DKV,Content Creation,2840,5665139,2065,0.73,0.272887323943662,Waspada,0
2025,Kalimantan Tengah,Teknik Komputer & Jaringan (TKJ),Cloud Computing,4291,12343159,1962,0.56,0.5427639244931252,Kritis,0
2025,Kalimantan Tengah,Teknik Komputer & Jaringan (TKJ),Cyber Security,4290,7701717,1972,0.72,0.5403263403263403,Kritis,0
2025,Kalimantan Tengah,Rekayasa Perangkat Lunak (RPL),Web Development,2456,7011738,1182,0.74,0.5187296416938111,Kritis,0
2025,Kalimantan Tengah,Rekayasa Perangkat Lunak (RPL),Data Analytics,4098,7933211,2058,0.36,0.4978038067349927,Waspada,0
2025,Kalimantan Tengah,Teknik Otomasi Industri (TOI),Otomasi Industri,2579,12240449,2277,0.5,0.11709965102753,Waspada,0
2025,Kalimantan Tengah,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3698,9871915,1198,0.66,0.6760411032990806,Kritis,0
2025,Kalimantan Tengah,Teknik Logistik,Supply Chain Digital,3443,12182003,3107,0.47,0.0975893116468196,Waspada,0
2025,Kalimantan Tengah,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,4307,4821253,3230,0.41,0.2500580450429533,Waspada,0
2025,Kalimantan Tengah,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,3737,12490840,4589,0.61,-0.227990366604228,Surplus,1
2025,Kalimantan Tengah,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2977,6074634,1756,0.59,0.4101444407121263,Waspada,0
2025,Kalimantan Tengah,Multimedia/DKV,Desain Grafis & UI/UX,1496,13311383,2102,0.49,-0.4050802139037433,Surplus,1
2025,Kalimantan Tengah,Multimedia/DKV,Content Creation,2077,12401748,1840,0.39,0.1141068849301877,Waspada,0
2025,Kalimantan Selatan,Teknik Komputer & Jaringan (TKJ),Cloud Computing,2608,10981422,849,0.77,0.6744631901840491,Kritis,0
2025,Kalimantan Selatan,Teknik Komputer & Jaringan (TKJ),Cyber Security,3927,12440167,1006,0.64,0.7438248026483321,Kritis,0
2025,Kalimantan Selatan,Rekayasa Perangkat Lunak (RPL),Web Development,3016,12122153,1009,0.47,0.6654509283819628,Kritis,0
2025,Kalimantan Selatan,Rekayasa Perangkat Lunak (RPL),Data Analytics,2067,6056715,1168,0.5,0.4349298500241896,Waspada,0
2025,Kalimantan Selatan,Teknik Otomasi Industri (TOI),Otomasi Industri,2538,12146562,2749,0.37,-0.0831363278171788,Surplus,0
2025,Kalimantan Selatan,Teknik Otomasi Industri (TOI),Internet of Things (IoT),1807,8602986,1540,0.49,0.1477587161040398,Waspada,0
2025,Kalimantan Selatan,Teknik Logistik,Supply Chain Digital,1536,5171616,2053,0.48,-0.3365885416666667,Surplus,1
2025,Kalimantan Selatan,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,4299,13963766,1880,0.68,0.5626889974412654,Kritis,0
2025,Kalimantan Selatan,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2246,13170043,3633,0.8,-0.6175422974176313,Surplus,1
2025,Kalimantan Selatan,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2339,7643236,2435,0.62,-0.0410431808465156,Surplus,0
2025,Kalimantan Selatan,Multimedia/DKV,Desain Grafis & UI/UX,3696,10835218,1702,0.72,0.5395021645021645,Kritis,0
2025,Kalimantan Selatan,Multimedia/DKV,Content Creation,3406,11023754,2227,0.39,0.3461538461538461,Waspada,0
2025,Kalimantan Timur,Teknik Komputer & Jaringan (TKJ),Cloud Computing,2916,9026156,953,0.58,0.6731824417009602,Kritis,0
2025,Kalimantan Timur,Teknik Komputer & Jaringan (TKJ),Cyber Security,3856,10555892,2066,0.7,0.4642116182572614,Waspada,0
2025,Kalimantan Timur,Rekayasa Perangkat Lunak (RPL),Web Development,2317,12783372,2030,0.63,0.1238670694864048,Waspada,0
2025,Kalimantan Timur,Rekayasa Perangkat Lunak (RPL),Data Analytics,3078,9027995,2079,0.82,0.3245614035087719,Waspada,0
2025,Kalimantan Timur,Teknik Otomasi Industri (TOI),Otomasi Industri,2883,12137694,2639,0.36,0.0846340617412417,Waspada,0
2025,Kalimantan Timur,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3464,13721334,1726,0.81,0.5017321016166282,Kritis,0
2025,Kalimantan Timur,Teknik Logistik,Supply Chain Digital,3422,5039968,2475,0.73,0.2767387492694331,Waspada,0
2025,Kalimantan Timur,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,4269,7392536,1206,0.5,0.7174982431482783,Kritis,0
2025,Kalimantan Timur,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,3892,10304381,1806,0.69,0.5359712230215827,Kritis,0
2025,Kalimantan Timur,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,1768,8678363,2265,0.82,-0.2811085972850679,Surplus,1
2025,Kalimantan Timur,Multimedia/DKV,Desain Grafis & UI/UX,1815,5827557,1629,0.58,0.1024793388429752,Waspada,0
2025,Kalimantan Timur,Multimedia/DKV,Content Creation,3294,10698885,2465,0.54,0.2516697024893746,Waspada,0
2025,Kalimantan Utara,Teknik Komputer & Jaringan (TKJ),Cloud Computing,4287,12401723,1571,0.75,0.6335432703522277,Kritis,0
2025,Kalimantan Utara,Teknik Komputer & Jaringan (TKJ),Cyber Security,3246,10488238,1769,0.64,0.4550215650030807,Waspada,0
2025,Kalimantan Utara,Rekayasa Perangkat Lunak (RPL),Web Development,3207,11503560,958,0.52,0.7012784533832241,Kritis,0
2025,Kalimantan Utara,Rekayasa Perangkat Lunak (RPL),Data Analytics,3036,5333634,1347,0.38,0.5563241106719368,Kritis,0
2025,Kalimantan Utara,Teknik Otomasi Industri (TOI),Otomasi Industri,2215,13378845,2689,0.39,-0.2139954853273137,Surplus,1
2025,Kalimantan Utara,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2709,9423636,1923,0.43,0.2901439645625692,Waspada,0
2025,Kalimantan Utara,Teknik Logistik,Supply Chain Digital,4219,12356855,1940,0.6,0.5401753970135104,Kritis,0
2025,Kalimantan Utara,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3026,6206368,2118,0.58,0.3000660938532716,Waspada,0
2025,Kalimantan Utara,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2703,10585267,3947,0.82,-0.4602293747687754,Surplus,1
2025,Kalimantan Utara,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,1537,10770226,1818,0.41,-0.1828236824983734,Surplus,1
2025,Kalimantan Utara,Multimedia/DKV,Desain Grafis & UI/UX,2656,6931018,3628,0.56,-0.3659638554216867,Surplus,1
2025,Kalimantan Utara,Multimedia/DKV,Content Creation,2597,8289429,2619,0.66,-0.0084713130535232,Surplus,0
2025,Sulawesi Utara,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3563,5094746,1547,0.57,0.5658153241650294,Kritis,0
2025,Sulawesi Utara,Teknik Komputer & Jaringan (TKJ),Cyber Security,2641,10232019,872,0.55,0.6698220371071564,Kritis,0
2025,Sulawesi Utara,Rekayasa Perangkat Lunak (RPL),Web Development,3909,8602177,1644,0.76,0.5794320798158097,Kritis,0
2025,Sulawesi Utara,Rekayasa Perangkat Lunak (RPL),Data Analytics,2085,13312558,1764,0.72,0.1539568345323741,Waspada,0
2025,Sulawesi Utara,Teknik Otomasi Industri (TOI),Otomasi Industri,3915,5953224,3101,0.83,0.2079182630906768,Waspada,0
2025,Sulawesi Utara,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3574,7450235,2367,0.44,0.3377168438724118,Waspada,0
2025,Sulawesi Utara,Teknik Logistik,Supply Chain Digital,4027,9540039,2661,0.65,0.3392103302706729,Waspada,0
2025,Sulawesi Utara,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,2546,7103554,1490,0.41,0.4147682639434407,Waspada,0
2025,Sulawesi Utara,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2034,8820120,2946,0.5,-0.4483775811209439,Surplus,1
2025,Sulawesi Utara,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,3767,7476517,2992,0.55,0.2057340058401911,Waspada,0
2025,Sulawesi Utara,Multimedia/DKV,Desain Grafis & UI/UX,4203,12131006,3124,0.37,0.2567213894837021,Waspada,0
2025,Sulawesi Utara,Multimedia/DKV,Content Creation,2147,13129442,2661,0.45,-0.2394038192827201,Surplus,1
2025,Sulawesi Tengah,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3144,13631924,1213,0.46,0.6141857506361323,Kritis,0
2025,Sulawesi Tengah,Teknik Komputer & Jaringan (TKJ),Cyber Security,3991,5275595,751,0.65,0.8118266098722124,Kritis,0
2025,Sulawesi Tengah,Rekayasa Perangkat Lunak (RPL),Web Development,2170,6948091,1022,0.4,0.5290322580645161,Kritis,0
2025,Sulawesi Tengah,Rekayasa Perangkat Lunak (RPL),Data Analytics,2534,6560462,1785,0.52,0.2955801104972376,Waspada,0
2025,Sulawesi Tengah,Teknik Otomasi Industri (TOI),Otomasi Industri,4286,8858848,1394,0.62,0.6747550163322446,Kritis,0
2025,Sulawesi Tengah,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2287,5609178,2870,0.69,-0.254919108001749,Surplus,1
2025,Sulawesi Tengah,Teknik Logistik,Supply Chain Digital,3305,11734106,2772,0.8,0.1612708018154311,Waspada,0
2025,Sulawesi Tengah,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3195,12286327,2895,0.44,0.0938967136150234,Waspada,0
2025,Sulawesi Tengah,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,1662,10307683,3946,0.42,-1.3742478941034897,Surplus,1
2025,Sulawesi Tengah,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2108,11217954,1682,0.78,0.2020872865275142,Waspada,0
2025,Sulawesi Tengah,Multimedia/DKV,Desain Grafis & UI/UX,3573,5821469,3327,0.65,0.0688497061293031,Waspada,0
2025,Sulawesi Tengah,Multimedia/DKV,Content Creation,4025,10579277,4134,0.61,-0.0270807453416149,Surplus,0
2025,Sulawesi Selatan,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3385,7692371,1362,0.73,0.5976366322008863,Kritis,0
2025,Sulawesi Selatan,Teknik Komputer & Jaringan (TKJ),Cyber Security,3848,11770199,1447,0.6,0.623960498960499,Kritis,0
2025,Sulawesi Selatan,Rekayasa Perangkat Lunak (RPL),Web Development,1821,5263001,1081,0.39,0.4063701263042284,Waspada,0
2025,Sulawesi Selatan,Rekayasa Perangkat Lunak (RPL),Data Analytics,3658,7622136,1562,0.75,0.5729907053034445,Kritis,0
2025,Sulawesi Selatan,Teknik Otomasi Industri (TOI),Otomasi Industri,1589,5315693,1368,0.76,0.1390811831340465,Waspada,0
